name,nickname,score,count,platform,date,dna,company,tag,url
你裁我剪！斯尼帕,いっしょにチョキッと　スニッパーズ,8.6,479,['Switch'],2017-03-03,"['解谜', '益智']",Nintendo,"['解谜', '益智', '孤独症患者千万不要碰']",https://www.vgtime.com/game/10120.jhtml
超惑星战记ZERO,Blaster Master ZERO,7.3,20,"['3DS', 'Switch']",2017-03-03,"['平台', '射击']",Inti Creates,"['平台', '射击']",https://www.vgtime.com/game/10272.jhtml
铲子骑士 痛苦幽灵,Shovel Knight: Specter of Torment,8.6,18,"['PC', '3DS', 'XBone', 'PSV', 'PS3', 'PS4', 'Switch']",2017-03-03,"['平台', '独立']",Yacht Club Games,"['平台', '独立']",https://www.vgtime.com/game/10570.jhtml
幽灵行动 狂野大陆,Ghost Recon Wildlands,8.0,585,"['PC', 'XBone', 'PS4']",2017-03-07,"['第三人称', '射击']",Ubisoft,"['第三人称', '射击', '开放世界', '飙车']",https://www.vgtime.com/game/2209.jhtml
上古卷轴 传奇,The Elder Scrolls: Legends,-1.0,-1,"['PC', 'Android', 'iOS', 'XBone', 'PS4', 'Switch']",2017-03-09,"['卡牌', '回合制', '多人']",Bethesda,"['卡牌', '回合制', '多人']",https://www.vgtime.com/game/10795.jhtml
2 Dark,2Dark,-1.0,-1,"['PC', 'XBone', 'PS4']",2017-03-10,"['生存', '恐怖', '冒险']",Gloomywood,"['生存', '恐怖', '冒险']",https://www.vgtime.com/game/10126.jhtml
王国之心HD 1.5+2.5 Remix,Kingdom Hearts HD 1.5+2.5 Remix,8.1,46,['PS4'],2017-03-09,"['动作', '角色扮演']",Square Enix,"['动作', '角色扮演']",https://www.vgtime.com/game/4459.jhtml
地痞街区,Streets of Rogue,-1.0,-1,"['PC', 'Switch']",2017-03-11,"['动作', '角色扮演', '俯视角']",Matt Dabrowski,"['动作', '角色扮演', '俯视角']",https://www.vgtime.com/game/10868.jhtml
加速世界VS刀剑神域 千年之黄昏,アクセル・ワールド VS ソードアート・オンライン 千年の黄昏,7.9,39,"['PSV', 'PS4']",2017-03-16,"['动作', '角色扮演']",Bandai Namco,"['动作', '角色扮演']",https://www.vgtime.com/game/10055.jhtml
怪物猎人XX,モンスターハンター  ダブルクロス,8.4,742,['3DS'],2017-03-18,"['动作', '角色扮演']",CAPCOM,"['动作', '角色扮演', '马赛克', '多人游戏', '冷饭', '情怀', '爽快', '骑龙与砍杀']",https://www.vgtime.com/game/4458.jhtml
横冲直撞4：彻底失控,FlatOut 4: Total Insanity,-1.0,-1,"['PC', 'XBone', 'PS4']",2017-03-17,['竞速'],Tiny Rebel Games,['竞速'],https://www.vgtime.com/game/2711.jhtml
质量效应：仙女座,Mass Effect: Andromeda,7.1,165,"['PC', 'XBone', 'PS4']",2017-03-21,"['角色扮演', '第三人称', '射击']",BioWare,"['角色扮演', '第三人称', '射击', '丑女座']",https://www.vgtime.com/game/2207.jhtml
世间万物,Everything,-1.0,-1,"['PC', 'PS4']",2017-03-21,"['模拟', '沙箱']",David Oreilly,"['模拟', '沙箱']",https://www.vgtime.com/game/10181.jhtml
绝地求生,PLAYERUNKNOWN'S BATTLEGROUNDS,7.0,534,"['PC', 'XBone', 'PS4']",2017-03-23,"['动作', '生存', '主视角', '第三人称', '射击']",Bluehole,"['动作', '生存', '主视角', '第三人称', '射击', '外挂。', '○']",https://www.vgtime.com/game/10172.jhtml
极限脱出：九人游戏,Zero Escape: The Nonary Games,8.8,13,"['PC', 'PSV', 'PS4']",2017-03-25,"['解谜', '冒险']",Spike Chunsoft,"['解谜', '冒险']",https://www.vgtime.com/game/10317.jhtml
雨世界,Rain World,-1.0,-1,"['PC', 'PS4']",2017-03-28,"['生存', '冒险', '独立']",Videocult,"['生存', '冒险', '独立']",https://www.vgtime.com/game/1389.jhtml
长生劫-盗墓长生印,盗墓长生印,-1.0,-1,"['Android', 'iOS']",2017-03-29,"['角色扮演', '解谜', '冒险', '俯视角']",北派游戏工作室,"['角色扮演', '解谜', '冒险', '俯视角']",https://www.vgtime.com/game/10563.jhtml
蓝色映像 幻舞少女之剑,Blue Reflection 幻に舞う少女の剣,7.4,51,"['PC', 'PSV', 'PS4']",2017-03-30,['角色扮演'],Gust,"['角色扮演', '看妹子建模']",https://www.vgtime.com/game/4391.jhtml
马里奥运动 超级巨星,マリオスポーツ スーパースターズ,8.2,37,['3DS'],2017-03-30,['体育'],Nintendo,['体育'],https://www.vgtime.com/game/4400.jhtml
无双全明星,無双スターズ,6.9,111,"['PC', 'PSV', 'PS4']",2017-03-30,['动作'],Omega Force,['动作'],https://www.vgtime.com/game/4407.jhtml
混沌之子 Love ChuChu,Chaos;Child らぶchu☆chu!!,-1.0,-1,"['PSV', 'PS4']",2017-03-30,"['文字', '冒险']",5pb.,"['文字', '冒险']",https://www.vgtime.com/game/4461.jhtml
灵魂 生命之息,Pneuma: Breath of Life,-1.0,-1,"['PC', 'XBone']",2015-02-27,"['解谜', '主视角']",Bulkhead Interactive,"['解谜', '主视角']",https://www.vgtime.com/game/450.jhtml
图灵测试,The Turing Test,-1.0,-1,"['PC', 'XBone']",2016-08-30,"['主视角', '射击']",Bulkhead Interactive,"['主视角', '射击']",https://www.vgtime.com/game/4350.jhtml
花,Flower,8.1,338,"['iOS', 'PSV', 'PS3', 'PS4']",2013-11-12,['冒险'],Sony Interactive Entertainment,['冒险'],https://www.vgtime.com/game/637.jhtml
ICO/旺达与巨像 Limited Box,ICO/ワンダと巨像 Limited Box,8.9,260,['PS3'],2011-09-22,['动作'],Bluepoint Games,"['动作', '个人风格']",https://www.vgtime.com/game/2823.jhtml
索尼全明星大乱斗,PlayStation All-Stars Battle Royale,6.1,53,"['PSV', 'PS3']",2013-01-31,"['动作', '格斗']",Bluepoint Games,"['动作', '格斗']",https://www.vgtime.com/game/1358.jhtml
奥丁领域：利弗诗拉希尔,Odin Sphere Leifthrasir,9.0,1237,"['PSV', 'PS3', 'PS4']",2016-01-14,"['动作', '剧情']",Vanillaware,"['动作', '剧情', '日式', '手绘画面']",https://www.vgtime.com/game/2377.jhtml
龙之皇冠,Dragon's Crown,8.0,542,"['PSV', 'PS3']",2013-07-25,['动作'],Vanillaware,"['动作', 'PS3']",https://www.vgtime.com/game/1700.jhtml
奥丁领域,オーディンスフィア,8.6,82,['PS2'],2007-05-17,"['动作', '角色扮演']",Vanillaware,"['动作', '角色扮演']",https://www.vgtime.com/game/3341.jhtml
Code Realize 创世的姫君,Code:Realize ～创世の姫君～,-1.0,-1,['PSV'],2014-11-27,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/922.jhtml
失忆症V,Amnesia V Edition,-1.0,-1,['PSV'],2013-12-19,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/853.jhtml
命运九重奏：LAST ERA,NORN9: Last Era,-1.0,-1,['PSV'],2015-03-19,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/1314.jhtml
魔鬼恋人：加强版,Diabolik Lovers Limited V Edition,-1.0,-1,['PSV'],2013-12-19,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/965.jhtml
CLOCK ZERO 终焉之一秒 ExTime,Clock Zero: Shuuen no Ichibyou ExTime,-1.0,-1,"['PSP', 'PSV']",2015-04-23,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/920.jhtml
Collar×Malice,Collar×Malice,-1.0,-1,['PSV'],2016-08-18,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/2696.jhtml
热血异能部活谭 Trigger Kiss,Nekketsu Inou Bukatsu: Trigger Kiss,-1.0,-1,['PSV'],2014-10-02,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/1300.jhtml
失忆症:世界,Amnesia World,-1.0,-1,['PSV'],2014-05-22,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/854.jhtml
战锤：末世鼠疫,Warhammer: End Times - Vermintide,-1.0,-1,"['PC', 'XBone', 'PS4']",2015-10-24,"['动作', '主视角', '射击']",Fatshark,"['动作', '主视角', '射击']",https://www.vgtime.com/game/3586.jhtml
极品飞车：最高通缉,Need for Speed: Most Wanted,8.4,356,"['PC', 'WiiU', 'X360', 'PSV', 'PS3']",2012-10-30,['竞速'],Criterion Games,['竞速'],https://www.vgtime.com/game/1299.jhtml
火爆狂飙 天堂,Burnout Paradise,8.4,40,"['PC', 'X360', 'PS3']",2008-01-22,['竞速'],Criterion Games,['竞速'],https://www.vgtime.com/game/2272.jhtml
极品飞车 热力追踪,Need for Speed: Hot Pursuit,7.9,107,"['PC', 'Wii', 'X360', 'PS3']",2010-11-16,['竞速'],Criterion Games,['竞速'],https://www.vgtime.com/game/3964.jhtml
火爆狂飙 复仇,Burnout Revenge,8.1,11,"['Xbox', 'X360', 'PS2']",2005-09-13,['竞速'],Criterion Games,['竞速'],https://www.vgtime.com/game/4138.jhtml
火爆狂飙 传奇,Burnout Legends,-1.0,-1,"['NDS', 'PSP']",2005-09-13,['竞速'],Criterion Games,['竞速'],https://www.vgtime.com/game/4140.jhtml
火爆狂飙 冲撞,Burnout Crash,-1.0,-1,"['X360', 'PS3']",2011-09-20,['动作'],Criterion Games,['动作'],https://www.vgtime.com/game/2918.jhtml
黑煞,Black,8.3,13,['PS2'],2006-02-28,"['主视角', '射击']",Criterion Games,"['主视角', '射击', 'PS2']",https://www.vgtime.com/game/3490.jhtml
秋叶原之旅2+A,AKIBA''S Trip2 + A,7.2,20,['PS4'],2017-02-02,"['动作', '角色扮演']",Acquire,"['动作', '角色扮演']",https://www.vgtime.com/game/4443.jhtml
再见！箱子男孩,さよなら！ハコボーイ,-1.0,-1,['3DS'],2017-02-02,['解谜'],Nintendo,['解谜'],https://www.vgtime.com/game/10065.jhtml
火焰纹章 英雄,Fire Emblem Heroes,7.6,221,"['Android', 'iOS']",2017-02-02,"['策略', '卡牌']",Intelligent Systems,"['策略', '卡牌']",https://www.vgtime.com/game/10096.jhtml
氙气女武神,Xenon Valkyrie,-1.0,-1,['PC'],2017-02-03,['动作'],Diabolical Mind,['动作'],https://www.vgtime.com/game/10247.jhtml
四女神Online 网络次元海王星,四女神オンライン CYBER DIMENSION NEPTUNE,7.3,32,"['PC', 'PS4']",2017-02-09,"['动作', '角色扮演']",Compile Heart,"['动作', '角色扮演']",https://www.vgtime.com/game/4455.jhtml
荣耀战魂,For Honor,8.1,418,"['PC', 'XBone', 'PS4']",2017-02-14,"['动作', '格斗', 'MOBA']",Ubisoft,"['动作', '格斗', 'MOBA', '硬核', '骑士', '维京', '武士', '武林']",https://www.vgtime.com/game/2216.jhtml
狙击精英4,Sniper Elite 4,7.7,100,"['PC', 'XBone', 'PS4']",2017-02-14,"['冒险', '第三人称', '射击']",Rebellion,"['冒险', '第三人称', '射击']",https://www.vgtime.com/game/3585.jhtml
衣橱,The Wardrobe,-1.0,-1,['PC'],2017-02-16,['冒险'],C.I.N.I.C. Games,['冒险'],https://www.vgtime.com/game/10268.jhtml
战锤 40K：太空狼,Warhammer 40,-1.0,-1,['PC'],2017-02-18,['策略'],HeroCraft,['策略'],https://www.vgtime.com/game/10255.jhtml
变形8,forma.8,-1.0,-1,"['PC', 'WiiU', 'PSV', 'PS4']",2017-02-23,"['动作', '冒险']",MixedBag Games,"['动作', '冒险']",https://www.vgtime.com/game/123.jhtml
超级机器人大战V,スーパーロボット大戦V,8.6,596,"['PSV', 'PS4']",2017-02-23,['策略'],Bandai Namco,['策略'],https://www.vgtime.com/game/4283.jhtml
终极原力,Final Force VR,-1.0,-1,"['PC', 'Android', 'iOS']",2017-02-23,"['动作', '格斗', '科幻', '体感']",龙图游戏,"['动作', '格斗', '科幻', '体感']",https://www.vgtime.com/game/10246.jhtml
魔女与百骑兵2,魔女と百騎兵2,7.8,69,['PS4'],2017-02-23,"['动作', '角色扮演']",日本一,"['动作', '角色扮演']",https://www.vgtime.com/game/4452.jhtml
空洞骑士,Hollow Knight,9.2,1295,"['PC', 'XBone', 'PS4', 'Switch']",2017-02-24,"['动作', '平台', '独立']",Team Cherry,"['动作', '平台', '独立', '步行模拟', '硬核', '好玩', '有趣', '传火吗', '小鸡鸡哥', '探索', '精致', '现实', '不传', '博思一遍过', '“恶魔城”', '垃圾', '一路躺过去', '反人类', '地图师长椅出来', '日常受苦']",https://www.vgtime.com/game/143.jhtml
热血物语：地下世界,River City Ransom: Underground,-1.0,-1,['PC'],2017-02-27,"['动作', '格斗', '独立']",Conatus Creative,"['动作', '格斗', '独立']",https://www.vgtime.com/game/10136.jhtml
地平线 零之曙光,Horizon Zero Dawn,8.9,3520,['PS4'],2017-02-28,"['动作', '冒险', '第三人称']",Guerrilla Games,"['动作', '冒险', '第三人称', '画面震撼细腻', '剧情史诗', '育碧感', '爽', '世界观设定强大', 'adc', '完结的猝不及防', '面部僵硬']",https://www.vgtime.com/game/2211.jhtml
坏松鼠 重装上阵,Conker: Live & Reloaded,-1.0,-1,['Xbox'],2005-06-21,"['动作', '平台']",Rare,"['动作', '平台']",https://www.vgtime.com/game/4089.jhtml
Rare游戏合集,Rare Replay,7.1,14,['XBone'],2015-08-04,['冒险'],Rare,['冒险'],https://www.vgtime.com/game/2233.jhtml
完美黑暗 零,Perfect Dark ZERO,-1.0,-1,['X360'],2005-11-22,"['主视角', '射击']",Rare,"['主视角', '射击']",https://www.vgtime.com/game/4196.jhtml
班卓熊大冒险3,Banjo-Kazooie: Nuts & Bolts,-1.0,-1,['X360'],2008-11-12,['动作'],Rare,['动作'],https://www.vgtime.com/game/3373.jhtml
凯蜜欧 元素之力,Kameo: Elements of Power,-1.0,-1,['X360'],2005-11-22,"['动作', '冒险']",Rare,"['动作', '冒险']",https://www.vgtime.com/game/4174.jhtml
宝贝万岁 天堂大乱,Viva Pinata: Trouble in Paradise,-1.0,-1,['X360'],2008-09-02,"['模拟', '育成']",Rare,"['模拟', '育成']",https://www.vgtime.com/game/1758.jhtml
第2次超级机器人大战Z 再世篇,第2次スーパーロボット大戦Z 再世篇,8.4,129,['PSP'],2012-04-05,"['策略', '角色扮演']",B.B.Studio,"['策略', '角色扮演']",https://www.vgtime.com/game/3086.jhtml
盗贼遗产,Rogue Legacy,7.7,118,"['PC', 'PSV', 'PS3', 'PS4', 'Switch']",2014-07-29,"['动作', '平台', '独立']",Cellar Door Games,"['动作', '平台', '独立', '复习遗传学']",https://www.vgtime.com/game/603.jhtml
星球探险家,Planet Explorer,-1.0,-1,['PC'],2014-03-12,"['角色扮演', '沙箱']",帕斯亚科技,"['角色扮演', '沙箱']",https://www.vgtime.com/game/4457.jhtml
黑色规则 西格玛,Croixleur Sigma,-1.0,-1,"['PC', 'PS4']",2014-04-30,['动作'],souvenir circ.,['动作'],https://www.vgtime.com/game/933.jhtml
瓦尔哈拉骑士,ヴァルハラナイツ,-1.0,-1,['PSP'],2006-08-31,"['动作', '角色扮演']",K2 Games,"['动作', '角色扮演']",https://www.vgtime.com/game/4267.jhtml
瓦尔哈拉骑士3,Valhalla Knights 3,-1.0,-1,['PSV'],2013-05-23,['角色扮演'],K2 Games,['角色扮演'],https://www.vgtime.com/game/1631.jhtml
瓦尔哈拉骑士 精灵传说,ヴァルハラナイツ エルダールサーガ,-1.0,-1,['Wii'],2009-10-08,"['动作', '角色扮演']",K2 Games,"['动作', '角色扮演']",https://www.vgtime.com/game/2546.jhtml
光明力量NEO,シャイニング・フォース ネオ,-1.0,-1,['PS2'],2005-03-24,['角色扮演'],Neverland,['角色扮演'],https://www.vgtime.com/game/4047.jhtml
符文工房3,ルーンファクトリー3,8.3,23,['NDS'],2009-10-22,['模拟'],Neverland,['模拟'],https://www.vgtime.com/game/2561.jhtml
新牧场物语 魔法工厂,ルーンファクトリー -新牧場物語-,7.8,13,['NDS'],2006-08-24,['模拟'],Neverland,['模拟'],https://www.vgtime.com/game/4263.jhtml
四狂神战记,エストポリス,-1.0,-1,['NDS'],2010-02-25,['角色扮演'],Neverland,['角色扮演'],https://www.vgtime.com/game/3809.jhtml
符文工房 海洋,ルーンファクトリー オーシャンズ,-1.0,-1,"['Wii', 'PS3']",2011-02-24,['模拟'],Neverland,['模拟'],https://www.vgtime.com/game/2664.jhtml
修女也疯狂,Nun Attack,-1.0,-1,['PSV'],2012-10-25,['动作'],Frima Studio,['动作'],https://www.vgtime.com/game/1319.jhtml
皇室战轮,Chariot,-1.0,-1,"['XBone', 'PS4']",2014-09-30,"['平台', '冒险']",Frima Studio,"['平台', '冒险']",https://www.vgtime.com/game/59.jhtml
隐形妖怪 抵抗,Invizimals: The Resistance,-1.0,-1,['PSV'],2015-12-31,['动作'],Novarama,['动作'],https://www.vgtime.com/game/1150.jhtml
真实斗士,Reality Fighters,-1.0,-1,['PSV'],2013-03-13,['格斗'],Novarama,['格斗'],https://www.vgtime.com/game/1398.jhtml
超时空要塞Delta：紧急起飞,マクロスΔスクランブル,8.3,33,['PSV'],2016-10-20,"['动作', '射击']",Artdink,"['动作', '射击']",https://www.vgtime.com/game/4348.jhtml
高达战斗编年史,ガンダムバトルクロニクル,8.2,13,['PSP'],2007-10-04,"['动作', '射击']",Artdink,"['动作', '射击']",https://www.vgtime.com/game/3708.jhtml
刀剑神域：失落之歌,Sword Art Online: Lost Song,7.5,244,"['PSV', 'PS3', 'PS4']",2015-03-26,['角色扮演'],Artdink,['角色扮演'],https://www.vgtime.com/game/1543.jhtml
突击枪手,Assault Gunners,-1.0,-1,['PSV'],2012-06-28,['动作'],Artdink,['动作'],https://www.vgtime.com/game/865.jhtml
AKB1/48 与偶像恋爱,AKB1/48 アイドルと恋したら…,7.4,24,['PSP'],2010-12-23,['文字'],Artdink,['文字'],https://www.vgtime.com/game/3999.jhtml
龙珠Z： Z之战,Dragon Ball Z: Battle of Z,7.0,17,"['X360', 'PSV', 'PS3']",2014-01-23,['格斗'],Artdink,['格斗'],https://www.vgtime.com/game/985.jhtml
乘坐A列车出行 3D,A-Train: City Simulator,-1.0,-1,['3DS'],2014-02-13,['模拟'],Artdink,['模拟'],https://www.vgtime.com/game/1880.jhtml
神秘海域4：盗贼末路,Uncharted 4: A Thief's End,9.3,6067,['PS4'],2016-05-10,"['动作', '冒险']",Naughty Dog,"['动作', '冒险', '神作', '最后的船长最后的传奇', '超赞的故事', '伟大的冒险', '走哪那榻', 'No,Nathan!', '好好好', '遗迹拆迁大师~']",https://www.vgtime.com/game/542.jhtml
神秘海域2：纵横四海,Uncharted 2: Among Thieves,9.1,1121,['PS3'],2009-10-13,"['冒险', '第三人称']",Naughty Dog,"['冒险', '第三人称', '神作']",https://www.vgtime.com/game/2164.jhtml
神秘海域3：德雷克的欺骗,Uncharted 3: Drake's Deception,8.8,957,['PS3'],2011-11-01,"['冒险', '第三人称']",Naughty Dog,"['冒险', '第三人称']",https://www.vgtime.com/game/2165.jhtml
神秘海域：内森·德雷克合集,Uncharted: The Nathan Drake Collection,8.8,2325,['PS4'],2015-10-07,"['冒险', '第三人称']",Naughty Dog,"['冒险', '第三人称']",https://www.vgtime.com/game/2174.jhtml
神秘海域：德雷克船长的宝藏,Uncharted: Drake''s Fortune,8.4,700,['PS3'],2007-11-16,"['冒险', '第三人称']",Naughty Dog,"['冒险', '第三人称']",https://www.vgtime.com/game/2163.jhtml
脱出冒险 绝望要塞,脱出アドベンチャー　絶望要塞,-1.0,-1,['3DS'],2015-07-16,"['解谜', '冒险']",Rocket Studio,"['解谜', '冒险']",https://www.vgtime.com/game/2293.jhtml
徽章战士 DS,メダロットDS,-1.0,-1,['NDS'],2010-05-27,['角色扮演'],Delta Arts,['角色扮演'],https://www.vgtime.com/game/3865.jhtml
斗技场 D.O.N,バトルスタジアム D.O.N,-1.0,-1,['PS2'],2006-07-20,['动作'],Eighting,['动作'],https://www.vgtime.com/game/4249.jhtml
龙之子 Vs. Capcom 终极全明星,Tatsunoko vs. Capcom: Ultimate All-Stars,-1.0,-1,['Wii'],2010-01-26,['格斗'],Eighting,['格斗'],https://www.vgtime.com/game/3791.jhtml
假面骑士:穿越战争2,Kamen Rider: Battride War II,-1.0,-1,"['WiiU', 'PS3']",2014-06-26,"['动作', '角色扮演']",Eighting,"['动作', '角色扮演']",https://www.vgtime.com/game/167.jhtml
假面骑士 召唤大战,仮面ライダーサモンライド,-1.0,-1,"['WiiU', 'PS3']",2014-12-04,['动作'],Eighting,['动作'],https://www.vgtime.com/game/168.jhtml
 死神BLEACH 灵魂升温2,BLEACH 〜ヒート・ザ・ソウル2〜,7.8,13,['PSP'],2005-09-01,['格斗'],Eighting,['格斗'],https://www.vgtime.com/game/4137.jhtml
漫画英雄对Capcom 3,Marvel VS. Capcom 3 Fate of Two Worlds,7.6,16,"['X360', 'PS3']",2011-02-17,['格斗'],Eighting,['格斗'],https://www.vgtime.com/game/2655.jhtml
欢乐战争,Happy Wars,-1.0,-1,"['PC', 'XBone']",2014-05-28,['动作'],Toylogic,['动作'],https://www.vgtime.com/game/469.jhtml
索尼克：世代,Sonic Generations,-1.0,-1,"['PC', '3DS', 'X360', 'PS2']",2011-12-01,"['动作', '平台', '冒险']",Sonic Team,"['动作', '平台', '冒险']",https://www.vgtime.com/game/1749.jhtml
噗哟噗哟20周年纪念版,Puyo Puyo!! 20th Anniversary,-1.0,-1,"['NDS', '3DS', 'Wii', 'PSP']",2011-12-15,['益智'],Sonic Team,['益智'],https://www.vgtime.com/game/2017.jhtml
索尼克：失落的世界,Sonic Lost World,8.5,11,"['3DS', 'WiiU']",2013-10-24,"['动作', '平台', '冒险']",Sonic Team,"['动作', '平台', '冒险']",https://www.vgtime.com/game/1748.jhtml
